EmployeeID,FirstName,LastName,Email,Department,Designation,StoreID,HireDate,Salary,ManagerID,LastModifiedDate,IsActive
EMP0334,Priya,Das,priya.das334@enterpriseretail.com,Sales,Sales Associate,STR0034,2018-12-24,361070,EMP0331,2026-07-05 19:19:45.540686,True
EMP0335,Harsh,Reddy,harsh.reddy335@enterpriseretail.com,Sales,Sales Associate,STR0034,2020-12-18,310419,EMP0331,2026-07-05 19:19:45.540691,True
EMP0336,Harsh,Khan,harsh.khan336@enterpriseretail.com,Sales,Sales Associate,STR0034,2024-04-20,395165,EMP0331,2026-07-05 19:19:45.540695,True
EMP0337,Sanjay,Patel,sanjay.patel337@enterpriseretail.com,Finance,Cashier,STR0034,2022-11-27,385323,EMP0331,2026-07-05 19:19:45.540700,True
EMP0338,Rahul,Kapoor,rahul.kapoor338@enterpriseretail.com,Finance,Cashier,STR0034,2022-06-13,355271,EMP0331,2026-07-05 19:19:45.540705,True
EMP0339,Neha,Singh,neha.singh339@enterpriseretail.com,Inventory,Inventory Executive,STR0034,2017-09-02,401214,EMP0331,2026-07-05 19:19:45.540710,True
EMP0340,Nikhil,Iyer,nikhil.iyer340@enterpriseretail.com,Sales,Sales Associate,STR0034,2018-07-05,386192,EMP0331,2026-07-05 19:19:45.540715,True
EMP0341,Sanjay,Iyer,sanjay.iyer341@enterpriseretail.com,Operations,Store Manager,STR0035,2018-07-23,1149680,,2026-07-05 19:19:45.540751,True
EMP0342,Ananya,Reddy,ananya.reddy342@enterpriseretail.com,Operations,Store Supervisor,STR0035,2019-08-09,694142,EMP0341,2026-07-05 19:19:45.540757,True
EMP0343,Divya,Verma,divya.verma343@enterpriseretail.com,Sales,Senior Sales Associate,STR0035,2018-10-27,529581,EMP0341,2026-07-05 19:19:45.540764,True
EMP0344,Ankit,Kapoor,ankit.kapoor344@enterpriseretail.com,Sales,Sales Associate,STR0035,2025-04-27,371566,EMP0341,2026-07-05 19:19:45.540769,True
EMP0345,Neha,Reddy,neha.reddy345@enterpriseretail.com,Sales,Sales Associate,STR0035,2022-05-17,386971,EMP0341,2026-07-05 19:19:45.540774,True
EMP0346,Ananya,Sharma,ananya.sharma346@enterpriseretail.com,Sales,Sales Associate,STR0035,2024-10-27,426151,EMP0341,2026-07-05 19:19:45.540779,True
EMP0347,Meera,Khan,meera.khan347@enterpriseretail.com,Finance,Cashier,STR0035,2018-06-15,337719,EMP0341,2026-07-05 19:19:45.540783,True
EMP0348,Ankit,Mehta,ankit.mehta348@enterpriseretail.com,Finance,Cashier,STR0035,2023-06-14,310794,EMP0341,2026-07-05 19:19:45.540788,True
EMP0349,Rahul,Verma,rahul.verma349@enterpriseretail.com,Inventory,Inventory Executive,STR0035,2019-02-21,515436,EMP0341,2026-07-05 19:19:45.540793,True
EMP0350,Vikas,Nair,vikas.nair350@enterpriseretail.com,Sales,Sales Associate,STR0035,2024-07-07,406889,EMP0341,2026-07-05 19:19:45.540798,True
EMP0351,Meera,Singh,meera.singh351@enterpriseretail.com,Operations,Store Manager,STR0036,2016-09-11,859008,,2026-07-05 19:19:45.540861,True
EMP0352,Divya,Mehta,divya.mehta352@enterpriseretail.com,Operations,Store Supervisor,STR0036,2017-12-13,555372,EMP0351,2026-07-05 19:19:45.540867,True
EMP0353,Priya,Singh,priya.singh353@enterpriseretail.com,Sales,Senior Sales Associate,STR0036,2018-01-08,587102,EMP0351,2026-07-05 19:19:45.540875,True
EMP0354,Simran,Kulkarni,simran.kulkarni354@enterpriseretail.com,Sales,Sales Associate,STR0036,2022-12-18,439688,EMP0351,2026-07-05 19:19:45.540880,True
EMP0355,Priya,Kulkarni,priya.kulkarni355@enterpriseretail.com,Sales,Sales Associate,STR0036,2025-08-10,319963,EMP0351,2026-07-05 19:19:45.540887,True
EMP0356,Akash,Kapoor,akash.kapoor356@enterpriseretail.com,Sales,Sales Associate,STR0036,2025-07-02,382411,EMP0351,2026-07-05 19:19:45.540892,True
EMP0357,Arjun,Nair,arjun.nair357@enterpriseretail.com,Finance,Cashier,STR0036,2019-08-23,311018,EMP0351,2026-07-05 19:19:45.540897,True
EMP0358,Pooja,Gupta,pooja.gupta358@enterpriseretail.com,Finance,Cashier,STR0036,2022-12-08,345027,EMP0351,2026-07-05 19:19:45.540902,True
EMP0359,Ananya,Reddy,ananya.reddy359@enterpriseretail.com,Inventory,Inventory Executive,STR0036,2019-09-23,401538,EMP0351,2026-07-05 19:19:45.540907,True
EMP0360,Rahul,Jain,rahul.jain360@enterpriseretail.com,Sales,Sales Associate,STR0036,2021-02-20,444287,EMP0351,2026-07-05 19:19:45.540912,True
EMP0361,Pooja,Kulkarni,pooja.kulkarni361@enterpriseretail.com,Operations,Store Manager,STR0037,2018-11-14,839912,,2026-07-05 19:19:45.540952,True
EMP0362,Akash,Kapoor,akash.kapoor362@enterpriseretail.com,Operations,Store Supervisor,STR0037,2024-01-19,565993,EMP0361,2026-07-05 19:19:45.540958,True
EMP0363,Meera,Joshi,meera.joshi363@enterpriseretail.com,Sales,Senior Sales Associate,STR0037,2016-03-25,517050,EMP0361,2026-07-05 19:19:45.540964,True
EMP0364,Divya,Kulkarni,divya.kulkarni364@enterpriseretail.com,Sales,Sales Associate,STR0037,2016-09-16,381249,EMP0361,2026-07-05 19:19:45.540969,True
EMP0365,Priya,Joshi,priya.joshi365@enterpriseretail.com,Sales,Sales Associate,STR0037,2018-03-26,359404,EMP0361,2026-07-05 19:19:45.540974,True
EMP0366,Sneha,Jain,sneha.jain366@enterpriseretail.com,Sales,Sales Associate,STR0037,2019-11-16,374654,EMP0361,2026-07-05 19:19:45.540979,True
EMP0367,Ankit,Kapoor,ankit.kapoor367@enterpriseretail.com,Finance,Cashier,STR0037,2023-10-13,406994,EMP0361,2026-07-05 19:19:45.540984,True
EMP0368,Sanjay,Gupta,sanjay.gupta368@enterpriseretail.com,Finance,Cashier,STR0037,2018-08-20,438243,EMP0361,2026-07-05 19:19:45.540989,True
EMP0369,Arjun,Khan,arjun.khan369@enterpriseretail.com,Inventory,Inventory Executive,STR0037,2025-11-21,493079,EMP0361,2026-07-05 19:19:45.540994,True
EMP0370,Divya,Reddy,divya.reddy370@enterpriseretail.com,Sales,Sales Associate,STR0037,2025-09-22,425929,EMP0361,2026-07-05 19:19:45.540999,True
EMP0371,Sanjay,Mehta,sanjay.mehta371@enterpriseretail.com,Operations,Store Manager,STR0038,2020-03-16,1054350,,2026-07-05 19:19:45.541036,True
EMP0372,Harsh,Jain,harsh.jain372@enterpriseretail.com,Operations,Store Supervisor,STR0038,2021-12-27,601841,EMP0371,2026-07-05 19:19:45.541042,True
EMP0373,Harsh,Das,harsh.das373@enterpriseretail.com,Sales,Senior Sales Associate,STR0038,2017-05-19,495380,EMP0371,2026-07-05 19:19:45.541049,True
EMP0374,Meera,Patel,meera.patel374@enterpriseretail.com,Sales,Sales Associate,STR0038,2019-04-24,325722,EMP0371,2026-07-05 19:19:45.541054,True
EMP0375,Vikas,Iyer,vikas.iyer375@enterpriseretail.com,Sales,Sales Associate,STR0038,2025-12-03,363637,EMP0371,2026-07-05 19:19:45.541059,True
EMP0376,Pooja,Reddy,pooja.reddy376@enterpriseretail.com,Sales,Sales Associate,STR0038,2021-08-18,356096,EMP0371,2026-07-05 19:19:45.541064,True
EMP0377,Simran,Singh,simran.singh377@enterpriseretail.com,Finance,Cashier,STR0038,2023-05-09,354800,EMP0371,2026-07-05 19:19:45.541069,True
EMP0378,Harsh,Iyer,harsh.iyer378@enterpriseretail.com,Finance,Cashier,STR0038,2017-07-23,412437,EMP0371,2026-07-05 19:19:45.541075,True
EMP0379,Karan,Iyer,karan.iyer379@enterpriseretail.com,Inventory,Inventory Executive,STR0038,2023-06-05,538951,EMP0371,2026-07-05 19:19:45.541080,True
EMP0380,Rohit,Nair,rohit.nair380@enterpriseretail.com,Sales,Sales Associate,STR0038,2018-11-02,369415,EMP0371,2026-07-05 19:19:45.541085,True
EMP0381,Rahul,Verma,rahul.verma381@enterpriseretail.com,Operations,Store Manager,STR0039,2015-08-04,1101564,,2026-07-05 19:19:45.541123,True
EMP0382,Ananya,Nair,ananya.nair382@enterpriseretail.com,Operations,Store Supervisor,STR0039,2016-07-11,737083,EMP0381,2026-07-05 19:19:45.541129,True
EMP0383,Amit,Mehta,amit.mehta383@enterpriseretail.com,Sales,Senior Sales Associate,STR0039,2021-08-28,466623,EMP0381,2026-07-05 19:19:45.541136,True
EMP0384,Arjun,Das,arjun.das384@enterpriseretail.com,Sales,Sales Associate,STR0039,2020-07-13,302004,EMP0381,2026-07-05 19:19:45.541141,True
EMP0385,Rahul,Verma,rahul.verma385@enterpriseretail.com,Sales,Sales Associate,STR0039,2016-03-02,377846,EMP0381,2026-07-05 19:19:45.541146,True
EMP0386,Pooja,Verma,pooja.verma386@enterpriseretail.com,Sales,Sales Associate,STR0039,2016-05-09,427995,EMP0381,2026-07-05 19:19:45.541151,True
EMP0387,Neha,Mehta,neha.mehta387@enterpriseretail.com,Finance,Cashier,STR0039,2025-02-05,361334,EMP0381,2026-07-05 19:19:45.541156,True
EMP0388,Vikas,Singh,vikas.singh388@enterpriseretail.com,Finance,Cashier,STR0039,2022-04-28,350545,EMP0381,2026-07-05 19:19:45.541160,True
EMP0389,Ananya,Kapoor,ananya.kapoor389@enterpriseretail.com,Inventory,Inventory Executive,STR0039,2017-04-07,407172,EMP0381,2026-07-05 19:19:45.541165,True
EMP0390,Vikas,Singh,vikas.singh390@enterpriseretail.com,Sales,Sales Associate,STR0039,2022-06-24,339940,EMP0381,2026-07-05 19:19:45.541170,True
EMP0391,Rahul,Mehta,rahul.mehta391@enterpriseretail.com,Operations,Store Manager,STR0040,2016-10-08,1084284,,2026-07-05 19:19:45.541206,True
EMP0392,Divya,Das,divya.das392@enterpriseretail.com,Operations,Store Supervisor,STR0040,2017-04-08,685672,EMP0391,2026-07-05 19:19:45.541212,True
EMP0393,Neha,Nair,neha.nair393@enterpriseretail.com,Sales,Senior Sales Associate,STR0040,2017-06-05,589866,EMP0391,2026-07-05 19:19:45.541219,True
EMP0394,Sanjay,Joshi,sanjay.joshi394@enterpriseretail.com,Sales,Sales Associate,STR0040,2022-08-16,427035,EMP0391,2026-07-05 19:19:45.541224,True
EMP0395,Pooja,Nair,pooja.nair395@enterpriseretail.com,Sales,Sales Associate,STR0040,2025-12-06,444488,EMP0391,2026-07-05 19:19:45.541229,True
EMP0396,Akash,Kulkarni,akash.kulkarni396@enterpriseretail.com,Sales,Sales Associate,STR0040,2016-06-23,431074,EMP0391,2026-07-05 19:19:45.541234,True
EMP0397,Divya,Patel,divya.patel397@enterpriseretail.com,Finance,Cashier,STR0040,2024-05-22,354115,EMP0391,2026-07-05 19:19:45.541240,True
EMP0398,Neha,Verma,neha.verma398@enterpriseretail.com,Finance,Cashier,STR0040,2017-12-22,381550,EMP0391,2026-07-05 19:19:45.541245,True
EMP0399,Sanjay,Sharma,sanjay.sharma399@enterpriseretail.com,Inventory,Inventory Executive,STR0040,2023-06-14,484802,EMP0391,2026-07-05 19:19:45.541250,True
EMP0400,Simran,Iyer,simran.iyer400@enterpriseretail.com,Sales,Sales Associate,STR0040,2017-02-22,414090,EMP0391,2026-07-05 19:19:45.541255,True
EMP0401,Vikas,Gupta,vikas.gupta401@enterpriseretail.com,Operations,Store Manager,STR0041,2024-02-16,835050,,2026-07-05 19:19:45.541291,True
EMP0402,Arjun,Verma,arjun.verma402@enterpriseretail.com,Operations,Store Supervisor,STR0041,2019-08-11,591600,EMP0401,2026-07-05 19:19:45.541298,True
EMP0403,Simran,Reddy,simran.reddy403@enterpriseretail.com,Sales,Senior Sales Associate,STR0041,2019-02-20,572614,EMP0401,2026-07-05 19:19:45.541305,True
EMP0404,Amit,Khan,amit.khan404@enterpriseretail.com,Sales,Sales Associate,STR0041,2023-06-15,429077,EMP0401,2026-07-05 19:19:45.541310,True
EMP0405,Nikhil,Reddy,nikhil.reddy405@enterpriseretail.com,Sales,Sales Associate,STR0041,2017-05-12,345206,EMP0401,2026-07-05 19:19:45.541315,True
EMP0406,Nikhil,Iyer,nikhil.iyer406@enterpriseretail.com,Sales,Sales Associate,STR0041,2019-07-02,386352,EMP0401,2026-07-05 19:19:45.541319,True
EMP0407,Ananya,Patel,ananya.patel407@enterpriseretail.com,Finance,Cashier,STR0041,2016-01-12,437132,EMP0401,2026-07-05 19:19:45.541324,True
EMP0408,Nikhil,Kapoor,nikhil.kapoor408@enterpriseretail.com,Finance,Cashier,STR0041,2020-07-25,392400,EMP0401,2026-07-05 19:19:45.541329,True
EMP0409,Karan,Das,karan.das409@enterpriseretail.com,Inventory,Inventory Executive,STR0041,2022-09-20,478708,EMP0401,2026-07-05 19:19:45.541334,True
EMP0410,Akash,Reddy,akash.reddy410@enterpriseretail.com,Sales,Sales Associate,STR0041,2017-03-22,304444,EMP0401,2026-07-05 19:19:45.541339,True
EMP0411,Nikhil,Iyer,nikhil.iyer411@enterpriseretail.com,Operations,Store Manager,STR0042,2021-12-07,1084917,,2026-07-05 19:19:45.541375,True
EMP0412,Akash,Reddy,akash.reddy412@enterpriseretail.com,Operations,Store Supervisor,STR0042,2022-02-20,709848,EMP0411,2026-07-05 19:19:45.541380,True
EMP0413,Divya,Gupta,divya.gupta413@enterpriseretail.com,Sales,Senior Sales Associate,STR0042,2021-09-21,481935,EMP0411,2026-07-05 19:19:45.541388,True
EMP0414,Rohit,Gupta,rohit.gupta414@enterpriseretail.com,Sales,Sales Associate,STR0042,2020-05-02,313696,EMP0411,2026-07-05 19:19:45.541394,True
EMP0415,Karan,Singh,karan.singh415@enterpriseretail.com,Sales,Sales Associate,STR0042,2020-11-26,394457,EMP0411,2026-07-05 19:19:45.541398,True
EMP0416,Sneha,Mehta,sneha.mehta416@enterpriseretail.com,Sales,Sales Associate,STR0042,2022-09-10,386706,EMP0411,2026-07-05 19:19:45.541403,True
EMP0417,Divya,Iyer,divya.iyer417@enterpriseretail.com,Finance,Cashier,STR0042,2022-11-13,416410,EMP0411,2026-07-05 19:19:45.541408,True
EMP0418,Karan,Kulkarni,karan.kulkarni418@enterpriseretail.com,Finance,Cashier,STR0042,2017-09-20,340353,EMP0411,2026-07-05 19:19:45.541412,True
EMP0419,Ananya,Joshi,ananya.joshi419@enterpriseretail.com,Inventory,Inventory Executive,STR0042,2025-02-17,454994,EMP0411,2026-07-05 19:19:45.541417,True
EMP0420,Priya,Gupta,priya.gupta420@enterpriseretail.com,Sales,Sales Associate,STR0042,2020-06-19,330347,EMP0411,2026-07-05 19:19:45.541422,True
EMP0421,Sanjay,Joshi,sanjay.joshi421@enterpriseretail.com,Operations,Store Manager,STR0043,2019-04-25,906612,,2026-07-05 19:19:45.541458,True
EMP0422,Neha,Iyer,neha.iyer422@enterpriseretail.com,Operations,Store Supervisor,STR0043,2021-09-19,658577,EMP0421,2026-07-05 19:19:45.541464,True
EMP0423,Pooja,Singh,pooja.singh423@enterpriseretail.com,Sales,Senior Sales Associate,STR0043,2021-05-14,585771,EMP0421,2026-07-05 19:19:45.541471,True
EMP0424,Simran,Patel,simran.patel424@enterpriseretail.com,Sales,Sales Associate,STR0043,2018-07-27,439293,EMP0421,2026-07-05 19:19:45.541477,True
EMP0425,Arjun,Verma,arjun.verma425@enterpriseretail.com,Sales,Sales Associate,STR0043,2017-02-27,327448,EMP0421,2026-07-05 19:19:45.541482,True
EMP0426,Harsh,Nair,harsh.nair426@enterpriseretail.com,Sales,Sales Associate,STR0043,2023-01-04,386309,EMP0421,2026-07-05 19:19:45.541487,True
EMP0427,Amit,Khan,amit.khan427@enterpriseretail.com,Finance,Cashier,STR0043,2021-09-24,377572,EMP0421,2026-07-05 19:19:45.541491,True
EMP0428,Divya,Verma,divya.verma428@enterpriseretail.com,Finance,Cashier,STR0043,2022-01-17,418083,EMP0421,2026-07-05 19:19:45.541496,True
EMP0429,Vikas,Verma,vikas.verma429@enterpriseretail.com,Inventory,Inventory Executive,STR0043,2016-02-12,546985,EMP0421,2026-07-05 19:19:45.541501,True
EMP0430,Rahul,Gupta,rahul.gupta430@enterpriseretail.com,Sales,Sales Associate,STR0043,2019-07-14,360501,EMP0421,2026-07-05 19:19:45.541505,True
EMP0431,Ananya,Sharma,ananya.sharma431@enterpriseretail.com,Operations,Store Manager,STR0044,2021-03-13,1152823,,2026-07-05 19:19:45.541541,True
EMP0432,Priya,Patel,priya.patel432@enterpriseretail.com,Operations,Store Supervisor,STR0044,2023-05-09,705006,EMP0431,2026-07-05 19:19:45.541547,True
EMP0433,Pooja,Jain,pooja.jain433@enterpriseretail.com,Sales,Senior Sales Associate,STR0044,2025-06-01,548825,EMP0431,2026-07-05 19:19:45.541554,True
EMP0434,Meera,Joshi,meera.joshi434@enterpriseretail.com,Sales,Sales Associate,STR0044,2017-05-05,434566,EMP0431,2026-07-05 19:19:45.541559,True
EMP0435,Karan,Kulkarni,karan.kulkarni435@enterpriseretail.com,Sales,Sales Associate,STR0044,2017-02-03,431871,EMP0431,2026-07-05 19:19:45.541564,True
EMP0436,Sneha,Joshi,sneha.joshi436@enterpriseretail.com,Sales,Sales Associate,STR0044,2021-04-22,364074,EMP0431,2026-07-05 19:19:45.541569,True
EMP0437,Amit,Singh,amit.singh437@enterpriseretail.com,Finance,Cashier,STR0044,2018-06-28,410248,EMP0431,2026-07-05 19:19:45.541574,True
EMP0438,Akash,Mehta,akash.mehta438@enterpriseretail.com,Finance,Cashier,STR0044,2016-03-04,400618,EMP0431,2026-07-05 19:19:45.541579,True
EMP0439,Ankit,Joshi,ankit.joshi439@enterpriseretail.com,Inventory,Inventory Executive,STR0044,2018-09-20,413232,EMP0431,2026-07-05 19:19:45.541584,True
EMP0440,Sneha,Khan,sneha.khan440@enterpriseretail.com,Sales,Sales Associate,STR0044,2018-06-28,358499,EMP0431,2026-07-05 19:19:45.541589,True
EMP0441,Akash,Gupta,akash.gupta441@enterpriseretail.com,Operations,Store Manager,STR0045,2015-05-15,1117800,,2026-07-05 19:19:45.541628,True
EMP0442,Riya,Patel,riya.patel442@enterpriseretail.com,Operations,Store Supervisor,STR0045,2019-07-03,700994,EMP0441,2026-07-05 19:19:45.541635,True
EMP0443,Simran,Reddy,simran.reddy443@enterpriseretail.com,Sales,Senior Sales Associate,STR0045,2018-01-23,519117,EMP0441,2026-07-05 19:19:45.541642,True
EMP0444,Pooja,Verma,pooja.verma444@enterpriseretail.com,Sales,Sales Associate,STR0045,2021-11-06,397938,EMP0441,2026-07-05 19:19:45.541647,True
EMP0445,Harsh,Patel,harsh.patel445@enterpriseretail.com,Sales,Sales Associate,STR0045,2025-11-21,444372,EMP0441,2026-07-05 19:19:45.541652,True
EMP0446,Karan,Gupta,karan.gupta446@enterpriseretail.com,Sales,Sales Associate,STR0045,2017-09-02,430341,EMP0441,2026-07-05 19:19:45.541657,True
EMP0447,Harsh,Patel,harsh.patel447@enterpriseretail.com,Finance,Cashier,STR0045,2024-09-08,426781,EMP0441,2026-07-05 19:19:45.541662,True
EMP0448,Amit,Kapoor,amit.kapoor448@enterpriseretail.com,Finance,Cashier,STR0045,2021-03-14,301371,EMP0441,2026-07-05 19:19:45.541667,True
EMP0449,Divya,Sharma,divya.sharma449@enterpriseretail.com,Inventory,Inventory Executive,STR0045,2024-08-08,459757,EMP0441,2026-07-05 19:19:45.541671,True
EMP0450,Harsh,Sharma,harsh.sharma450@enterpriseretail.com,Sales,Sales Associate,STR0045,2019-04-26,352564,EMP0441,2026-07-05 19:19:45.541676,True
EMP0451,Pooja,Nair,pooja.nair451@enterpriseretail.com,Operations,Store Manager,STR0046,2015-05-09,1162863,,2026-07-05 19:19:45.541713,True
EMP0452,Harsh,Sharma,harsh.sharma452@enterpriseretail.com,Operations,Store Supervisor,STR0046,2016-05-06,604377,EMP0451,2026-07-05 19:19:45.541718,True
EMP0453,Amit,Jain,amit.jain453@enterpriseretail.com,Sales,Senior Sales Associate,STR0046,2023-02-18,568475,EMP0451,2026-07-05 19:19:45.541725,True
EMP0454,Riya,Sharma,riya.sharma454@enterpriseretail.com,Sales,Sales Associate,STR0046,2021-10-08,414976,EMP0451,2026-07-05 19:19:45.541730,True
EMP0455,Divya,Kulkarni,divya.kulkarni455@enterpriseretail.com,Sales,Sales Associate,STR0046,2020-04-18,326894,EMP0451,2026-07-05 19:19:45.541735,True
EMP0456,Amit,Jain,amit.jain456@enterpriseretail.com,Sales,Sales Associate,STR0046,2025-02-13,376207,EMP0451,2026-07-05 19:19:45.541740,True
EMP0457,Arjun,Khan,arjun.khan457@enterpriseretail.com,Finance,Cashier,STR0046,2024-05-07,425517,EMP0451,2026-07-05 19:19:45.541745,True
EMP0458,Sneha,Joshi,sneha.joshi458@enterpriseretail.com,Finance,Cashier,STR0046,2024-05-14,302760,EMP0451,2026-07-05 19:19:45.541750,True
EMP0459,Priya,Gupta,priya.gupta459@enterpriseretail.com,Inventory,Inventory Executive,STR0046,2021-01-26,402501,EMP0451,2026-07-05 19:19:45.541755,True
EMP0460,Sneha,Reddy,sneha.reddy460@enterpriseretail.com,Sales,Sales Associate,STR0046,2017-07-10,332679,EMP0451,2026-07-05 19:19:45.541760,True
EMP0461,Akash,Mehta,akash.mehta461@enterpriseretail.com,Operations,Store Manager,STR0047,2015-09-13,965001,,2026-07-05 19:19:45.541796,True
EMP0462,Nikhil,Joshi,nikhil.joshi462@enterpriseretail.com,Operations,Store Supervisor,STR0047,2022-05-20,689559,EMP0461,2026-07-05 19:19:45.541827,True
EMP0463,Arjun,Reddy,arjun.reddy463@enterpriseretail.com,Sales,Senior Sales Associate,STR0047,2024-06-26,460505,EMP0461,2026-07-05 19:19:45.541835,True
EMP0464,Riya,Patel,riya.patel464@enterpriseretail.com,Sales,Sales Associate,STR0047,2020-03-07,310210,EMP0461,2026-07-05 19:19:45.541841,True
EMP0465,Simran,Joshi,simran.joshi465@enterpriseretail.com,Sales,Sales Associate,STR0047,2016-11-02,365692,EMP0461,2026-07-05 19:19:45.541847,True
EMP0466,Harsh,Reddy,harsh.reddy466@enterpriseretail.com,Sales,Sales Associate,STR0047,2022-07-19,318473,EMP0461,2026-07-05 19:19:45.541852,True
EMP0467,Ankit,Jain,ankit.jain467@enterpriseretail.com,Finance,Cashier,STR0047,2022-02-05,316052,EMP0461,2026-07-05 19:19:45.541857,True
EMP0468,Rahul,Kulkarni,rahul.kulkarni468@enterpriseretail.com,Finance,Cashier,STR0047,2019-02-11,365358,EMP0461,2026-07-05 19:19:45.541862,True
EMP0469,Divya,Patel,divya.patel469@enterpriseretail.com,Inventory,Inventory Executive,STR0047,2025-06-07,457946,EMP0461,2026-07-05 19:19:45.541866,True
EMP0470,Pooja,Gupta,pooja.gupta470@enterpriseretail.com,Sales,Sales Associate,STR0047,2020-10-04,423631,EMP0461,2026-07-05 19:19:45.541871,True
EMP0471,Karan,Jain,karan.jain471@enterpriseretail.com,Operations,Store Manager,STR0048,2017-12-07,1062097,,2026-07-05 19:19:45.541915,True
EMP0472,Rohit,Sharma,rohit.sharma472@enterpriseretail.com,Operations,Store Supervisor,STR0048,2024-04-13,613487,EMP0471,2026-07-05 19:19:45.541921,True
EMP0473,Vikas,Jain,vikas.jain473@enterpriseretail.com,Sales,Senior Sales Associate,STR0048,2025-04-28,582870,EMP0471,2026-07-05 19:19:45.541928,True
EMP0474,Priya,Jain,priya.jain474@enterpriseretail.com,Sales,Sales Associate,STR0048,2023-05-28,356246,EMP0471,2026-07-05 19:19:45.541933,True
EMP0475,Rahul,Reddy,rahul.reddy475@enterpriseretail.com,Sales,Sales Associate,STR0048,2016-12-09,373472,EMP0471,2026-07-05 19:19:45.541938,True
EMP0476,Nikhil,Singh,nikhil.singh476@enterpriseretail.com,Sales,Sales Associate,STR0048,2017-06-27,415767,EMP0471,2026-07-05 19:19:45.541943,True
EMP0477,Priya,Das,priya.das477@enterpriseretail.com,Finance,Cashier,STR0048,2018-07-10,395613,EMP0471,2026-07-05 19:19:45.541947,True
EMP0478,Pooja,Reddy,pooja.reddy478@enterpriseretail.com,Finance,Cashier,STR0048,2024-09-03,358119,EMP0471,2026-07-05 19:19:45.541952,True
EMP0479,Akash,Jain,akash.jain479@enterpriseretail.com,Inventory,Inventory Executive,STR0048,2023-02-04,444343,EMP0471,2026-07-05 19:19:45.541957,True
EMP0480,Rohit,Kulkarni,rohit.kulkarni480@enterpriseretail.com,Sales,Sales Associate,STR0048,2024-01-17,405569,EMP0471,2026-07-05 19:19:45.541962,True
EMP0481,Karan,Nair,karan.nair481@enterpriseretail.com,Operations,Store Manager,STR0049,2022-06-02,928529,,2026-07-05 19:19:45.541999,True
EMP0482,Ananya,Khan,ananya.khan482@enterpriseretail.com,Operations,Store Supervisor,STR0049,2022-11-08,668755,EMP0481,2026-07-05 19:19:45.542006,True
EMP0483,Simran,Khan,simran.khan483@enterpriseretail.com,Sales,Senior Sales Associate,STR0049,2018-02-05,571837,EMP0481,2026-07-05 19:19:45.542013,True
EMP0484,Nikhil,Reddy,nikhil.reddy484@enterpriseretail.com,Sales,Sales Associate,STR0049,2021-03-01,304395,EMP0481,2026-07-05 19:19:45.542018,True
EMP0485,Arjun,Patel,arjun.patel485@enterpriseretail.com,Sales,Sales Associate,STR0049,2019-09-08,345463,EMP0481,2026-07-05 19:19:45.542023,True
EMP0486,Amit,Reddy,amit.reddy486@enterpriseretail.com,Sales,Sales Associate,STR0049,2021-01-13,384943,EMP0481,2026-07-05 19:19:45.542028,True
EMP0487,Divya,Patel,divya.patel487@enterpriseretail.com,Finance,Cashier,STR0049,2019-10-04,410202,EMP0481,2026-07-05 19:19:45.542033,True
EMP0488,Sanjay,Kulkarni,sanjay.kulkarni488@enterpriseretail.com,Finance,Cashier,STR0049,2018-08-26,431323,EMP0481,2026-07-05 19:19:45.542037,True
EMP0489,Divya,Gupta,divya.gupta489@enterpriseretail.com,Inventory,Inventory Executive,STR0049,2024-01-12,516322,EMP0481,2026-07-05 19:19:45.542042,True
EMP0490,Rahul,Singh,rahul.singh490@enterpriseretail.com,Sales,Sales Associate,STR0049,2016-05-26,416190,EMP0481,2026-07-05 19:19:45.542047,True
EMP0491,Rahul,Gupta,rahul.gupta491@enterpriseretail.com,Operations,Store Manager,STR0050,2017-05-06,835430,,2026-07-05 19:19:45.542084,True
EMP0492,Divya,Singh,divya.singh492@enterpriseretail.com,Operations,Store Supervisor,STR0050,2019-05-27,674247,EMP0491,2026-07-05 19:19:45.542090,True
EMP0493,Arjun,Jain,arjun.jain493@enterpriseretail.com,Sales,Senior Sales Associate,STR0050,2025-11-26,460109,EMP0491,2026-07-05 19:19:45.542097,True
EMP0494,Akash,Verma,akash.verma494@enterpriseretail.com,Sales,Sales Associate,STR0050,2024-01-22,445428,EMP0491,2026-07-05 19:19:45.542102,True
EMP0495,Rahul,Mehta,rahul.mehta495@enterpriseretail.com,Sales,Sales Associate,STR0050,2020-08-13,347649,EMP0491,2026-07-05 19:19:45.542107,True
EMP0496,Harsh,Patel,harsh.patel496@enterpriseretail.com,Sales,Sales Associate,STR0050,2017-01-25,354601,EMP0491,2026-07-05 19:19:45.542112,True
EMP0497,Akash,Patel,akash.patel497@enterpriseretail.com,Finance,Cashier,STR0050,2021-06-10,366924,EMP0491,2026-07-05 19:19:45.542117,True
EMP0498,Pooja,Mehta,pooja.mehta498@enterpriseretail.com,Finance,Cashier,STR0050,2024-03-04,354543,EMP0491,2026-07-05 19:19:45.542122,True
EMP0499,Amit,Mehta,amit.mehta499@enterpriseretail.com,Inventory,Inventory Executive,STR0050,2024-01-26,419419,EMP0491,2026-07-05 19:19:45.542126,True
EMP0500,Simran,Mehta,simran.mehta500@enterpriseretail.com,Sales,Sales Associate,STR0050,2019-05-10,428208,EMP0491,2026-07-05 19:19:45.542131,True
